salesid,listid,sellerid,buyerid,eventid,dateid,qtysold,pricepaid,commission,saletime
1397,1480,3916,30615,3611,2092,1,124.00,18.60,2008-09-23 02:55:23
2731,2942,34903,3394,3205,2092,2,142.00,21.30,2008-09-23 08:34:37
2786,2988,15261,13336,8661,2092,2,360.00,54.00,2008-09-23 10:50:44
2931,3134,25490,6274,8470,2092,4,372.00,55.80,2008-09-23 05:55:38
3648,3942,11454,35919,8483,2092,4,624.00,93.60,2008-09-23 12:54:45
1987,2138,19362,15480,7983,2093,2,88.00,13.20,2008-09-24 05:08:26
3576,3859,29358,14602,4447,2093,3,498.00,74.70,2008-09-24 10:18:09
64,72,11258,14437,3398,2094,4,656.00,98.40,2008-09-25 05:33:51
992,1001,47595,5545,55,2094,4,492.00,73.80,2008-09-25 08:21:37
1965,2110,45880,2408,6506,2094,4,708.00,106.20,2008-09-25 03:43:11
2067,2218,7673,36508,1095,2094,4,160.00,24.00,2008-09-25 09:41:47
2160,2313,34849,16739,8705,2094,4,664.00,99.60,2008-09-25 03:59:21
990,999,8141,1636,7284,2095,2,386.00,57.90,2008-09-26 07:56:29
1321,1394,16458,1730,2639,2095,3,519.00,77.85,2008-09-26 10:10:58
1966,2110,45880,2725,6506,2095,2,354.00,53.10,2008-09-26 03:45:39
2977,3171,12168,5061,4447,2095,2,316.00,47.40,2008-09-26 07:52:57
3518,3796,26158,12301,7996,2095,1,159.00,23.85,2008-09-26 07:42:02
467,468,42137,29475,7978,2096,1,243.00,36.45,2008-09-27 03:15:44
1128,1170,35722,9019,3475,2096,1,49.00,7.35,2008-09-27 08:01:59
1409,1490,37460,9019,908,2096,1,70.00,10.50,2008-09-27 04:17:05
1854,1971,38931,37958,1194,2096,1,178.00,26.70,2008-09-27 09:51:09
2879,3074,5056,36042,1861,2096,1,95.00,14.25,2008-09-27 03:51:43
3050,3258,15192,122,8563,2096,2,410.00,61.50,2008-09-27 11:21:58
343,344,5257,5486,1091,2097,1,182.00,27.30,2008-09-28 12:20:49
685,704,5480,14689,7873,2097,4,84.00,12.60,2008-09-28 03:55:07
989,999,8141,3181,7284,2097,4,772.00,115.80,2008-09-28 07:48:18
1866,1987,44159,4447,6998,2097,4,236.00,35.40,2008-09-28 10:27:26
2074,2222,43711,25102,760,2097,2,184.00,27.60,2008-09-28 10:04:57
2447,2622,40499,19715,6329,2097,1,97.00,14.55,2008-09-28 06:33:39
36,35,28953,9876,3663,2098,1,135.00,20.25,2008-09-29 05:14:34
874,885,5098,16591,4673,2098,4,444.00,66.60,2008-09-29 10:13:37
905,916,1437,40483,6282,2098,3,447.00,67.05,2008-09-29 01:17:29
1579,1687,36840,4870,35,2098,3,60.00,9.00,2008-09-29 05:16:24
2787,2988,15261,18397,8661,2098,4,720.00,108.00,2008-09-29 10:51:56
2800,2995,42545,37632,8705,2098,2,134.00,20.10,2008-09-29 11:44:44
3703,4008,42317,28044,182,2098,1,115.00,17.25,2008-09-29 03:32:04
120,133,25352,40475,1252,2099,2,392.00,58.80,2008-09-30 09:36:11
121,133,25352,40588,1252,2099,3,588.00,88.20,2008-09-30 09:52:16
991,1001,47595,9266,55,2099,2,246.00,36.90,2008-09-30 08:19:08
1571,1678,32145,17514,6646,2099,1,207.00,31.05,2008-09-30 04:50:49
1978,2128,43877,81,6478,2099,2,322.00,48.30,2008-09-30 04:51:23
1170,1217,30154,18429,487,2100,1,200.00,30.00,2008-10-01 10:52:22
3310,3582,37816,4777,4684,2100,2,376.00,56.40,2008-10-01 11:15:19
3636,3932,36057,2236,8630,2100,1,109.00,16.35,2008-10-01 12:20:13
3698,4002,18244,3912,4367,2100,1,240.00,36.00,2008-10-01 03:25:25
268,271,8051,1442,1861,2101,4,928.00,139.20,2008-10-02 01:30:54
372,367,13407,33379,4359,2101,1,227.00,34.05,2008-10-02 03:29:30
602,609,42755,1396,7745,2101,2,108.00,16.20,2008-10-02 06:29:31
834,849,29447,36624,5352,2101,1,124.00,18.60,2008-10-02 06:30:17
303,306,28088,12148,4081,2102,4,376.00,56.40,2008-10-03 06:20:47
843,855,4519,2626,2660,2102,1,66.00,9.90,2008-10-03 06:54:00
1647,1753,41442,10789,2546,2102,1,153.00,22.95,2008-10-03 08:55:41
2408,2573,12267,11692,8199,2102,1,29.00,4.35,2008-10-03 04:20:49
2649,2850,31646,19712,4993,2102,1,141.00,21.15,2008-10-03 04:05:01
3258,3507,2370,44944,7156,2102,1,27.00,4.05,2008-10-03 09:03:59
1467,1549,12829,10216,1448,2133,2,410.00,61.50,2008-11-03 08:31:23
1496,1578,47361,6911,2836,2133,1,233.00,34.95,2008-11-03 11:00:26
1658,1760,8725,35007,5710,2133,1,137.00,20.55,2008-11-03 09:35:55
2006,2149,1616,1332,3991,2133,2,330.00,49.50,2008-11-03 06:04:21
3331,3606,13502,15154,1735,2133,3,144.00,21.60,2008-11-03 12:01:02
3539,3819,41077,31876,1279,2133,1,137.00,20.55,2008-11-03 08:46:55
1535,1630,20011,15272,7713,2134,4,96.00,14.40,2008-11-04 02:12:48
2479,2654,17738,27752,7745,2134,5,1030.00,154.50,2008-11-04 08:24:35
2751,2958,7580,7862,6428,2134,1,26.00,3.90,2008-11-04 09:16:05
51,58,38249,31436,401,2135,1,221.00,33.15,2008-11-05 12:13:35
360,354,42751,38004,2031,2135,1,213.00,31.95,2008-11-05 02:07:24
588,596,27328,14538,4707,2135,1,34.00,5.10,2008-11-05 05:06:14
1100,1130,3983,26146,8433,2135,4,528.00,79.20,2008-11-05 06:02:54
1811,1926,866,15912,3684,2135,2,304.00,45.60,2008-11-05 07:11:45
2303,2476,36737,35625,6568,2135,2,194.00,29.10,2008-11-05 10:39:54
3057,3274,27086,8880,1780,2135,2,170.00,25.50,2008-11-05 12:01:51
181,183,42527,24674,6053,2136,1,202.00,30.30,2008-11-06 11:12:07
526,531,41231,5440,6478,2136,1,100.00,15.00,2008-11-06 09:22:15
1395,1479,33054,24616,5377,2136,1,134.00,20.10,2008-11-06 02:36:30
2418,2589,33473,13650,2708,2136,2,240.00,36.00,2008-11-06 04:56:45
2654,2854,36460,11146,4479,2136,4,528.00,79.20,2008-11-06 04:15:23
3554,3839,33074,25923,6658,2136,3,630.00,94.50,2008-11-06 09:34:47
207,221,20119,9866,1206,2137,4,860.00,129.00,2008-11-07 02:50:35
338,341,402,45100,8199,2137,1,48.00,7.20,2008-11-07 11:29:03
361,354,42751,39184,2031,2137,2,426.00,63.90,2008-11-07 02:15:17
527,531,41231,6510,6478,2137,2,200.00,30.00,2008-11-07 09:22:28
1536,1630,20011,17699,7713,2137,1,24.00,3.60,2008-11-07 02:14:31
1564,1663,3115,17514,6535,2137,1,103.00,15.45,2008-11-07 04:20:30
2230,2401,16398,22358,315,2137,2,150.00,22.50,2008-11-07 06:43:18
2835,3032,42008,25168,6193,2137,1,63.00,9.45,2008-11-07 01:27:54
366,358,30041,25621,1464,2138,1,48.00,7.20,2008-11-08 03:04:49
1405,1485,2200,3616,632,2138,1,52.00,7.80,2008-11-08 03:52:42
1537,1630,20011,18568,7713,2138,2,48.00,7.20,2008-11-08 02:28:33
2483,2656,2508,497,3615,2138,2,146.00,21.90,2008-11-08 08:42:51
2941,3142,5681,582,7846,2138,2,374.00,56.10,2008-11-08 06:40:40
3215,3453,35257,3713,8623,2138,1,67.00,10.05,2008-11-08 07:18:17
3306,3576,2782,10361,5778,2138,1,159.00,23.85,2008-11-08 11:00:17
3449,3727,3239,758,6883,2138,2,332.00,49.80,2008-11-08 05:00:00
368,361,36225,7079,7857,2139,2,396.00,59.40,2008-11-09 03:12:00
918,927,34417,469,6533,2139,4,144.00,21.60,2008-11-09 02:04:26
1228,1289,47161,2378,3164,2139,3,615.00,92.25,2008-11-09 03:20:26
1381,1463,6855,13075,515,2139,2,172.00,25.80,2008-11-09 01:32:38
1585,1694,42786,29425,4131,2139,1,187.00,28.05,2008-11-09 05:33:39
2458,2637,29280,6554,424,2139,4,496.00,74.40,2008-11-09 07:02:27
3120,3339,24214,25512,2833,2139,1,204.00,30.60,2008-11-09 03:35:02
3762,4062,42144,23792,2719,2139,1,129.00,19.35,2008-11-09 06:03:04
208,221,20119,11694,1206,2140,2,430.00,64.50,2008-11-10 02:54:48
281,283,18230,26553,602,2140,4,600.00,90.00,2008-11-10 03:12:32
917,927,34417,1396,6533,2140,2,72.00,10.80,2008-11-10 01:58:54
1992,2141,2891,22358,3222,2140,2,240.00,36.00,2008-11-10 05:20:21
2153,2306,37128,2123,5755,2140,2,416.00,62.40,2008-11-10 03:22:35
2753,2958,7580,12815,6428,2140,2,52.00,7.80,2008-11-10 09:18:37
3528,3804,6699,14997,6284,2140,4,920.00,138.00,2008-11-10 08:14:38
674,688,34750,5486,6533,2141,1,235.00,35.25,2008-11-11 02:31:44
1110,1143,654,31438,1363,2141,1,237.00,35.55,2008-11-11 06:33:03
1678,1777,25388,22417,6497,2141,2,170.00,25.50,2008-11-11 10:58:05
1819,1934,38944,37245,7556,2141,1,153.00,22.95,2008-11-11 07:34:33
1933,2073,21062,4888,2622,2141,2,324.00,48.60,2008-11-11 01:27:26
2309,2480,28378,14077,5292,2141,4,104.00,15.60,2008-11-11 10:52:38
2362,2530,1037,32353,4071,2141,1,175.00,26.25,2008-11-11 01:46:05
2363,2530,1037,32189,4071,2141,2,350.00,52.50,2008-11-11 01:48:08
2730,2940,40131,15259,1380,2141,1,161.00,24.15,2008-11-11 08:29:37
3412,3692,7658,27925,7893,2141,2,142.00,21.30,2008-11-11 03:45:50
3499,3769,246,23955,7661,2141,2,420.00,63.00,2008-11-11 06:50:39
365,358,30041,28873,1464,2142,4,192.00,28.80,2008-11-12 02:42:30
506,510,36979,8047,2745,2142,2,410.00,61.50,2008-11-12 07:47:24
1001,1009,26049,209,1658,2142,1,169.00,25.35,2008-11-12 09:06:16
1330,1399,8021,13693,1893,2142,1,158.00,23.70,2008-11-12 10:45:20
2147,2300,39935,13336,1969,2142,2,206.00,30.90,2008-11-12 03:10:42
3546,3834,26508,24833,6421,2142,2,158.00,23.70,2008-11-12 09:07:42
284,286,34764,3208,4443,2143,1,228.00,34.20,2008-11-13 03:41:29
700,720,18119,19632,2450,2143,3,324.00,48.60,2008-11-13 05:16:43
2310,2480,28378,15259,5292,2143,1,26.00,3.90,2008-11-13 10:55:15
590,596,27328,21900,4707,2144,3,102.00,15.30,2008-11-14 05:32:06
701,720,18119,20055,2450,2144,1,108.00,16.20,2008-11-14 05:19:29
822,837,14861,36007,4918,2144,2,174.00,26.10,2008-11-14 05:31:44
1404,1485,2200,9037,632,2144,4,208.00,31.20,2008-11-14 03:52:09
2078,2228,10459,9554,2636,2144,1,200.00,30.00,2008-11-14 10:31:05
2572,2760,39611,13513,3141,2144,1,102.00,15.30,2008-11-14 12:48:48
3418,3697,38455,11092,4019,2144,4,672.00,100.80,2008-11-14 03:53:54
560,563,19232,14799,5281,2145,1,195.00,29.25,2008-11-15 01:53:09
589,596,27328,23309,4707,2145,2,68.00,10.20,2008-11-15 05:14:54
2005,2148,2761,15259,1578,2145,1,72.00,10.80,2008-11-15 06:03:34
2503,2679,47782,9246,2506,2145,4,240.00,36.00,2008-11-15 09:57:04
282,283,18230,31106,602,2146,2,300.00,45.00,2008-11-16 03:14:29
620,628,9363,1816,3154,2146,1,182.00,27.30,2008-11-16 08:52:21
1491,1574,9888,5509,7244,2146,4,604.00,90.60,2008-11-16 10:38:31
2327,2498,26262,32934,7410,2146,1,48.00,7.20,2008-11-16 12:14:12
2423,2597,32850,24092,2865,2146,1,234.00,35.10,2008-11-16 05:17:28
2504,2679,47782,10038,2506,2146,2,120.00,18.00,2008-11-16 09:57:31
3415,3692,7658,32200,7893,2146,4,284.00,42.60,2008-11-16 03:51:26
3766,4063,6773,19683,734,2146,1,211.00,,
340,342,11300,13331,303,2147,1,149.00,22.35,2008-11-17 11:37:14
1646,1753,41442,11609,2546,2103,4,612.00,91.80,2008-10-04 08:51:49
2028,2170,27943,21305,4580,2103,1,100.00,15.00,2008-10-04 06:49:57
2224,2393,36480,5042,3488,2103,1,158.00,23.70,2008-10-04 06:34:23
3143,3366,22981,3713,8464,2103,1,35.00,5.25,2008-10-04 04:31:48
3560,3842,9637,5928,280,2103,3,63.00,9.45,2008-10-04 09:40:13
1473,1556,5158,10484,27,2104,2,380.00,57.00,2008-10-05 09:03:33
1645,1753,41442,11757,2546,2104,2,306.00,45.90,2008-10-05 08:45:42
1832,1953,1556,29451,7277,2104,1,53.00,7.95,2008-10-05 08:45:30
904,916,1437,45948,6282,2105,2,298.00,44.70,2008-10-06 01:17:18
1988,2138,19362,25205,7983,2105,4,176.00,26.40,2008-10-06 05:12:08
2839,3036,27419,12991,7978,2105,2,140.00,21.00,2008-10-06 01:42:25
3207,3444,48725,1747,484,2105,2,182.00,27.30,2008-10-06 06:53:47
358,353,13386,22881,8500,2106,2,308.00,46.20,2008-10-07 02:04:47
1456,1539,6471,724,1097,2106,2,90.00,13.50,2008-10-07 07:23:35
1668,1768,33307,57,2300,2106,1,48.00,7.20,2008-10-07 10:17:19
2150,2303,37800,5158,7355,2106,1,166.00,24.90,2008-10-07 03:16:16
3714,4014,30819,15214,4001,2106,2,250.00,37.50,2008-10-07 04:00:14
1964,2110,45880,12915,6506,2107,3,531.00,79.65,2008-10-08 03:39:42
2029,2170,27943,24484,4580,2107,2,200.00,30.00,2008-10-08 06:51:57
2841,3037,27811,162,8758,2107,1,169.00,25.35,2008-10-08 01:49:48
2923,3117,35051,27279,3026,2107,4,780.00,117.00,2008-10-08 05:42:36
3428,3706,123,10967,2353,2107,3,102.00,15.30,2008-10-08 04:12:46
3682,3982,30455,24584,859,2107,4,356.00,53.40,2008-10-08 02:34:06
3740,4046,43554,35080,4369,2107,4,900.00,135.00,2008-10-08 05:00:05
808,826,22360,47359,3591,2108,3,477.00,71.55,2008-10-09 04:22:53
1705,1808,38740,8772,7355,2108,2,362.00,54.30,2008-10-09 01:08:33
174,177,3894,16156,6610,2109,2,176.00,26.40,2008-10-10 09:22:27
601,609,42755,8155,7745,2109,1,54.00,8.10,2008-10-10 06:19:43
1380,1462,7938,20669,7461,2109,2,158.00,23.70,2008-10-10 01:31:32
1983,2134,34116,7862,5329,2109,1,62.00,9.30,2008-10-10 05:01:49
2797,2994,16536,7853,7484,2109,2,416.00,62.40,2008-10-10 11:37:54
2833,3031,9354,36042,6379,2109,1,152.00,22.80,2008-10-10 01:17:02
378,374,2001,1964,1893,2110,1,109.00,16.35,2008-10-11 04:27:08
630,638,23075,20532,6674,2110,3,702.00,105.30,2008-10-11 09:40:43
687,708,49542,23143,110,2110,2,272.00,40.80,2008-10-11 04:08:57
1189,1240,30549,21012,8717,2110,2,416.00,62.40,2008-10-11 11:58:51
2668,2881,24155,33337,301,2110,1,159.00,23.85,2008-10-11 05:03:06
2736,2948,16657,10729,4682,2110,2,42.00,6.30,2008-10-11 08:45:17
3705,4008,42317,38190,182,2110,2,230.00,34.50,2008-10-11 03:37:51
48,54,49467,6987,283,2111,2,66.00,9.90,2008-10-12 11:40:01
359,353,13386,26982,8500,2111,1,154.00,23.10,2008-10-12 02:06:08
1190,1240,30549,22123,8717,2111,1,208.00,31.20,2008-10-12 12:13:49
1398,1480,3916,46219,3611,2111,2,248.00,37.20,2008-10-12 03:11:19
1426,1509,39469,9017,3589,2111,1,193.00,28.95,2008-10-12 05:11:37
1427,1509,39469,9046,3589,2111,2,386.00,57.90,2008-10-12 05:20:08
1667,1768,33307,4777,2300,2111,2,96.00,14.40,2008-10-12 10:13:20
2083,2233,17357,10109,2786,2111,1,70.00,10.50,2008-10-12 10:50:12
2151,2303,37800,9898,7355,2111,2,332.00,49.80,2008-10-12 03:18:53
2813,3010,38990,16297,8434,2111,1,104.00,15.60,2008-10-12 12:21:56
27,28,32241,4695,1820,2112,1,111.00,16.65,2008-10-13 01:09:47
216,231,21568,17619,1077,2112,1,229.00,34.35,2008-10-13 04:05:32
1580,1687,36840,15956,35,2112,2,40.00,6.00,2008-10-13 05:17:50
1610,1720,20660,4011,309,2112,4,940.00,141.00,2008-10-13 06:39:26
236,243,48913,3487,7902,2113,1,160.00,24.00,2008-10-14 07:04:25
468,468,42137,43344,7978,2113,4,972.00,145.80,2008-10-14 03:27:18
1169,1217,30154,29736,487,2113,2,400.00,60.00,2008-10-14 10:42:13
1831,1953,1556,36923,7277,2113,2,106.00,15.90,2008-10-14 08:37:39
2149,2303,37800,11157,7355,2113,4,664.00,99.60,2008-10-14 03:15:59
2679,2889,46369,8197,4817,2113,1,92.00,13.80,2008-10-14 05:34:42
2976,3169,9642,12030,5188,2113,4,332.00,49.80,2008-10-14 07:52:25
3206,3440,28047,4942,1452,2113,2,354.00,53.10,2008-10-14 06:50:38
953,956,37245,12735,6620,2114,2,436.00,65.40,2008-10-15 04:32:05
1474,1556,5158,19007,27,2114,1,190.00,28.50,2008-10-15 09:09:04
2510,2685,36401,16415,2416,2114,1,58.00,8.70,2008-10-15 10:15:28
2838,3034,14917,6803,762,2114,1,68.00,10.20,2008-10-15 01:33:10
3559,3842,9637,15644,280,2114,1,21.00,3.15,2008-10-15 09:39:20
1464,1546,3073,8909,3732,2115,1,239.00,35.85,2008-10-16 08:12:26
1620,1730,27332,23778,6725,2115,4,708.00,106.20,2008-10-16 07:10:37
1754,1868,440,20350,8727,2115,2,248.00,37.20,2008-10-16 04:26:14
2080,2230,4836,6803,8672,2115,1,148.00,22.20,2008-10-16 10:38:36
2678,2889,46369,9779,4817,2115,4,368.00,55.20,2008-10-16 05:32:02
3051,3258,15192,16078,8563,2115,4,820.00,123.00,2008-10-16 11:27:11
3476,3751,41502,28945,6066,2115,1,162.00,24.30,2008-10-16 06:05:18
61,66,9151,12162,8478,2116,2,496.00,74.40,2008-10-17 05:04:51
332,333,4994,11912,7044,2116,1,110.00,16.50,2008-10-17 10:37:30
943,947,18691,7889,1762,2116,1,248.00,37.20,2008-10-17 03:55:39
1168,1217,30154,31753,487,2116,4,800.00,120.00,2008-10-17 10:40:09
2922,3117,35051,34791,3026,2116,1,195.00,29.25,2008-10-17 05:39:50
2971,3166,7451,26350,1560,2116,4,136.00,20.40,2008-10-17 07:48:57
2659,2860,17726,18104,5412,2117,1,67.00,10.05,2008-10-18 04:27:32
3713,4014,30819,24177,4001,2117,1,125.00,18.75,2008-10-18 03:57:58
136,146,13914,6488,3226,2118,1,208.00,31.20,2008-10-19 01:15:48
596,604,20192,705,2044,2118,3,546.00,81.90,2008-10-19 06:07:26
937,944,33979,23309,3151,2118,2,292.00,43.80,2008-10-19 03:40:52
2799,2994,16536,15035,7484,2118,4,832.00,124.80,2008-10-19 11:42:51
2837,3034,14917,10776,762,2118,2,136.00,20.40,2008-10-19 01:32:43
3704,4008,42317,44202,182,2118,3,345.00,51.75,2008-10-19 03:36:58
1322,1394,16458,22011,2639,2119,2,346.00,51.90,2008-10-20 10:15:27
1432,1512,44512,20055,3669,2120,1,202.00,30.30,2008-10-21 05:55:10
2438,2613,29830,5535,4718,2120,2,342.00,51.30,2008-10-21 06:13:48
2886,3079,48454,4977,7960,2120,1,25.00,3.75,2008-10-21 04:11:24
3273,3531,47935,5975,1572,2120,2,148.00,22.20,2008-10-21 09:48:23
3728,4024,39581,19280,5610,2120,2,70.00,10.50,2008-10-21 04:32:51
746,771,4660,6578,3803,2147,2,200.00,30.00,2008-11-17 09:21:57
896,911,3013,17510,877,2147,2,380.00,57.00,2008-11-17 12:37:58
2549,2736,5999,8346,6778,2147,1,30.00,4.50,2008-11-17 11:53:05
3130,3343,31243,2425,7604,2147,1,42.00,6.30,2008-11-17 04:07:22
1095,1124,42603,7170,4363,2148,2,292.00,43.80,2008-11-18 05:33:52
1440,1518,15867,30149,6350,2148,1,189.00,28.35,2008-11-18 06:22:44
2004,2148,2761,17676,1578,2148,2,144.00,21.60,2008-11-18 05:58:17
2018,2163,13898,28225,5266,2148,2,62.00,9.30,2008-11-18 06:32:16
2033,2177,453,17770,355,2148,4,784.00,117.60,2008-11-18 07:04:21
2520,2695,19357,13650,2667,2148,2,460.00,69.00,2008-11-18 10:43:54
2644,2839,22330,31255,6498,2148,4,856.00,128.40,2008-11-18 03:54:08
1109,1143,654,38002,1363,2149,2,474.00,71.10,2008-11-19 06:30:39
1623,1736,30209,7642,7208,2149,1,95.00,14.25,2008-11-19 07:13:58
2269,2444,17371,9379,7459,2149,1,98.00,14.70,2008-11-19 08:58:00
2326,2498,26262,35545,7410,2149,2,96.00,14.40,2008-11-19 12:07:11
2516,2691,35534,16415,190,2149,1,233.00,34.95,2008-11-19 10:27:30
2550,2736,5999,10086,6778,2149,2,60.00,9.00,2008-11-19 11:53:38
3049,3256,36705,1423,661,2149,1,140.00,21.00,2008-11-19 11:18:15
3450,3727,3239,9597,6883,2149,4,664.00,99.60,2008-11-19 05:01:54
38,36,42794,46312,3267,2150,4,248.00,37.20,2008-11-20 05:27:40
499,503,26508,12142,2170,2150,1,80.00,12.00,2008-11-20 06:49:33
1841,1961,17282,3902,781,2150,2,462.00,69.30,2008-11-20 09:03:25
2662,2874,26634,7560,4604,2150,1,65.00,9.75,2008-11-20 04:42:31
3409,3689,40426,1736,2997,2150,1,81.00,12.15,2008-11-20 03:27:29
3531,3810,36154,2508,3215,2150,1,244.00,36.60,2008-11-20 08:27:30
521,526,22473,9408,2101,2151,1,35.00,5.25,2008-11-21 09:13:41
2834,3032,42008,36923,6193,2151,2,126.00,18.90,2008-11-21 01:19:02
3033,3231,22212,20620,2435,2151,1,118.00,17.70,2008-11-21 10:23:56
3056,3274,27086,22381,1780,2151,6,510.00,76.50,2008-11-21 11:58:59
1328,1399,8021,22011,1893,2152,2,316.00,47.40,2008-11-22 10:38:53
1479,1562,14707,724,1287,2152,2,182.00,27.30,2008-11-22 09:45:05
34,34,38609,16758,1468,2153,1,213.00,31.95,2008-11-23 05:10:34
86,108,42630,13336,940,2153,2,474.00,71.10,2008-11-23 12:30:48
2179,2337,26338,38780,6300,2153,1,165.00,24.75,2008-11-23 04:53:15
3547,3834,26508,34088,6421,2153,1,79.00,11.85,2008-11-23 09:11:41
1471,1555,7972,23745,2062,2154,4,996.00,149.40,2008-11-24 08:55:20
2623,2812,14652,34885,4707,2154,1,74.00,11.10,2008-11-24 02:50:06
3067,3281,22218,2635,7685,2154,4,364.00,54.60,2008-11-24 12:49:07
3332,3606,13502,32600,1735,2154,2,96.00,14.40,2008-11-24 12:03:32
718,744,31500,10673,7429,2155,2,76.00,11.40,2008-11-25 06:43:37
1120,1155,38468,6901,129,2155,4,664.00,99.60,2008-11-25 06:55:26
1472,1555,7972,24798,2062,2155,1,249.00,37.35,2008-11-25 09:03:02
2386,2552,4693,26515,3104,2155,2,182.00,27.30,2008-11-25 03:04:24
540,544,7990,30425,1353,2156,2,156.00,23.40,2008-11-26 11:01:41
2053,2198,17797,3181,610,2156,4,728.00,109.20,2008-11-26 08:31:54
2459,2637,29280,20695,424,2156,1,124.00,18.60,2008-11-26 07:14:22
3121,3340,22878,16282,6000,2156,1,185.00,27.75,2008-11-26 03:40:56
3129,3343,31243,9347,7604,2156,4,168.00,25.20,2008-11-26 04:03:26
3419,3697,38455,21587,4019,2156,1,168.00,25.20,2008-11-26 03:55:22
3527,3804,6699,28830,6284,2156,1,230.00,34.50,2008-11-26 08:13:16
229,237,9011,14120,2969,2157,2,96.00,14.40,2008-11-27 05:50:13
541,544,7990,30939,1353,2157,1,78.00,11.70,2008-11-27 11:10:46
559,563,19232,24460,5281,2157,2,390.00,58.50,2008-11-27 01:49:45
2405,2568,7610,2223,3909,2157,2,216.00,32.40,2008-11-27 04:11:26
3423,3700,14485,29737,1969,2157,2,366.00,54.90,2008-11-27 04:00:37
1017,1029,39209,8198,5478,2158,2,148.00,22.20,2008-11-28 10:33:48
1018,1029,39209,8155,5478,2158,1,74.00,11.10,2008-11-28 10:39:59
1468,1551,27754,5406,8305,2158,2,166.00,24.90,2008-11-28 08:49:51
1840,1961,17282,10153,781,2158,4,924.00,138.60,2008-11-28 09:00:19
2146,2300,39935,27036,1969,2158,4,412.00,61.80,2008-11-28 03:07:29
2485,2656,2508,16868,3615,2158,3,219.00,32.85,2008-11-28 08:51:00
3131,3343,31243,11420,7604,2158,2,84.00,12.60,2008-11-28 04:10:04
249,259,38464,4302,6885,2159,1,127.00,19.05,2008-11-29 09:31:11
2008,2149,1616,24142,3991,2160,1,165.00,24.75,2008-11-30 06:09:13
3385,3668,16088,12565,5728,2160,2,84.00,12.60,2008-11-30 02:04:16
3516,3792,12750,8845,5480,2160,2,188.00,28.20,2008-11-30 07:38:43
866,879,34261,20081,5742,2161,2,480.00,72.00,2008-12-01 09:23:14
1406,1485,2200,22594,632,2161,2,104.00,15.60,2008-12-01 03:54:09
1675,1776,47598,15259,5553,2161,1,197.00,29.55,2008-12-01 10:52:04
3032,3231,22212,28949,2435,2161,3,354.00,53.10,2008-12-01 10:22:15
227,237,9011,17619,2969,2162,1,48.00,7.20,2008-12-02 05:43:44
720,744,31500,16040,7429,2162,4,152.00,22.80,2008-12-02 06:55:08
2517,2691,35534,26778,190,2162,4,932.00,139.80,2008-12-02 10:30:06
2652,2854,36460,32934,4479,2162,1,132.00,19.80,2008-12-02 04:06:56
3532,3810,36154,12825,3215,2162,2,488.00,73.20,2008-12-02 08:27:45
3588,3874,31484,5072,655,2162,1,236.00,35.40,2008-12-02 10:51:05
87,108,42630,22123,940,2163,1,237.00,35.55,2008-12-03 12:32:12
1586,1698,13457,10661,518,2163,2,354.00,53.10,2008-12-03 05:40:58
1849,1968,38439,11710,6010,2163,2,236.00,35.40,2008-12-03 09:28:28
1889,2021,39301,11569,1817,2163,1,31.00,4.65,2008-12-03 11:42:39
1892,2027,3641,1964,7887,2163,1,158.00,23.70,2008-12-03 11:51:51
2007,2149,1616,26597,3991,2163,4,660.00,99.00,2008-12-03 06:07:29
2079,2228,10459,25316,2636,2163,2,400.00,60.00,2008-12-03 10:35:15
2455,2632,8178,24127,6535,2163,4,360.00,54.00,2008-12-03 06:54:13
2653,2854,36460,33863,4479,2163,2,264.00,39.60,2008-12-03 04:07:52
3140,3363,24584,22601,3665,2163,1,28.00,4.20,2008-12-03 04:26:23
3342,3618,33172,694,5481,2163,1,216.00,32.40,2008-12-03 12:20:16
1937,2081,4450,5663,8681,2164,1,83.00,12.45,2008-12-04 01:39:19
2456,2632,8178,24715,6535,2164,1,90.00,13.50,2008-12-04 06:54:27
2598,2787,49770,31069,367,2164,2,140.00,21.00,2008-12-04 01:50:29
2926,3123,832,2671,312,2164,1,70.00,10.50,2008-12-04 05:45:49
3417,3697,38455,27566,4019,2164,2,336.00,50.40,2008-12-04 03:53:32
841,854,40696,15480,3222,2165,2,464.00,69.60,2008-12-05 06:48:01
387,387,46108,21877,8498,2121,1,204.00,30.60,2008-10-22 05:27:54
844,856,3755,30939,1602,2121,1,168.00,25.20,2008-10-22 07:04:50
1578,1686,17258,10853,6078,2121,2,110.00,16.50,2008-10-22 05:16:04
2680,2889,46369,14239,4817,2121,3,276.00,41.40,2008-10-22 05:42:03
2711,2914,27140,21362,8036,2121,1,137.00,20.55,2008-10-22 06:52:37
70,85,49258,5223,473,2122,2,404.00,60.60,2008-10-23 07:21:35
286,289,7484,11637,8317,2122,2,300.00,45.00,2008-10-23 03:52:47
595,604,20192,3928,2044,2122,2,364.00,54.60,2008-10-23 06:06:29
1986,2136,657,8796,5610,2122,2,334.00,50.10,2008-10-23 05:08:11
